_qrc1rvm7l,2024-01-30T22:27:27.953Z,/audioFolder1//film-score-emotion-survey/audioFolder1/another_round__druk__schubert_fantasie_in_f_moll_d940_fantasy_in_f_minor_sample_2.mp3,It makes me feel like content. Whenever you are in a pub and the pianist start playing in the background. Pretty chill.,not-sure,"[0, 0, rgba(209.67523810169885, 163.41637336253518, 68.02389346710582, 0.7)], [0.25078124999999996, -0.27398437499999995, rgba(95.14824079848937, 53.96065765491794, 31.189690087731602, 0.7)]","[4.099803292266278, 5.765793560409976, rgba(209.67523810169885, 163.41637336253518, 68.02389346710582, 0.7)], [7.148715740069812, 8.342607447285877, rgba(95.14824079848937, 53.96065765491794, 31.189690087731602, 0.7)]",2,25-34,Mexico,Femenin,mexican,part-time-employment,/audioFolder2//film-score-emotion-survey/audioFolder2/david_alvarez_sharks__la_borinquena_felix_astol_artes_lola_rodriguez_de_tio_david_newman_matt_sullivan_jeanine_tesori_west_side_story_sample_2.mp3,It makes me feel like we are getting prepared for the song that's gonna wake up a revolution. ,not-sure.1,"[0, 0, rgba(162.68655471210826, 227.102318909785, 67.64497585985707, 0.7)], [0.15578124999999998, 0.7960156249999999, rgba(65.52212775755207, 15.068947878747231, 123.09379999321737, 0.7)]","[9.516513096593851, 11.65460192566518, rgba(162.68655471210826, 227.102318909785, 67.64497585985707, 0.7)], [3.1369522034717154, 4.778095178935017, rgba(65.52212775755207, 15.068947878747231, 123.09379999321737, 0.7)]",2.1,/audioFolder3//film-score-emotion-survey/audioFolder3/elisas_theme_alexandre_desplat_the_shape_of_water_sample_2.mp3,The song make some feel that we are about to see something sentimental. It makes me feel little sad.,not-sure.2,"[0, 0, rgba(82.07821160369824, 144.50061389026942, 79.87770693274229, 0.7)], [-0.30421875, -0.573984375, rgba(132.68766551978345, 8.284000144848795, 150.27610791593807, 0.7)]","[3.776788487421057, 6.063961072574803, rgba(82.07821160369824, 144.50061389026942, 79.87770693274229, 0.7)], [8.572315974738586, 11.480670876902375, rgba(132.68766551978345, 8.284000144848795, 150.27610791593807, 0.7)]",2.2,/audioFolder4//film-score-emotion-survey/audioFolder4/john_williams_the_fabelmans_sample_2.mp3,It makes me feel nostalgic.,not-sure.3,"[0, 0, rgba(180.21794820535055, 109.05765042501706, 204.32286840367487, 0.7)], [-0.65921875, -0.1939843750000001, rgba(152.6007588227817, 109.14821346157265, 28.358377584138697, 0.7)]","[5.317320633605963, 7.306325706594885, rgba(180.21794820535055, 109.05765042501706, 204.32286840367487, 0.7)], [9.317734755150637, 9.517734755150636, rgba(152.6007588227817, 109.14821346157265, 28.358377584138697, 0.7)]",2.3,/audioFolder5//film-score-emotion-survey/audioFolder5/married_life_michael_giacchino_up_sample_1.mp3,Nostalgic and sad. ,definitely-familiar,"[0, 0, rgba(83.03250792882287, 253.15415877236205, 186.63249401646516, 0.7)], [-0.7342187499999999, -0.12898437499999993, rgba(133.36117334616452, 174.67298028395942, 41.42579006437096, 0.7)]","[4.894916658039135, 5.094916658039135, rgba(83.03250792882287, 253.15415877236205, 186.63249401646516, 0.7)], [9.019567242985817, 9.219567242985816, rgba(133.36117334616452, 174.67298028395942, 41.42579006437096, 0.7)]",2.4,/audioFolder6//film-score-emotion-survey/audioFolder6/pawel_mykietyn__thebeginning_eo_sample_1.mp3,It makes me feel like we are about to start something.Like in the edge of my seat. Don't know how to describe it.,not-sure.4,"[0, 0, rgba(21.749253531705087, 103.91701556603608, 239.58689350306696, 0.7)], [0.14078125000000008, 0.5560156250000001, rgba(57.31477287202447, 17.479010448856688, 129.47394662355836, 0.7)]","[10.38616834040791, 10.586168340407909, rgba(21.749253531705087, 103.91701556603608, 239.58689350306696, 0.7)], [4.944611243399938, 5.144611243399938, rgba(57.31477287202447, 17.479010448856688, 129.47394662355836, 0.7)]",2.5,/audioFolder7//film-score-emotion-survey/audioFolder7/singapore_hans_zimmer_pirates_of_the_caribbean__at_worlds_end_sample_2.mp3,It makes me feel excited.,not-sure.5,"[0, 0, rgba(39.46547372089985, 44.89708377926861, 198.66584545847485, 0.7)], [0.2957812500000001, 0.801015625, rgba(154.62836422701128, 25.65632529902632, 230.12744971080141, 0.7)]","[5.118542292162751, 5.914877316492394, rgba(39.46547372089985, 44.89708377926861, 198.66584545847485, 0.7)], [9.143803706387828, 9.815902267315465, rgba(154.62836422701128, 25.65632529902632, 230.12744971080141, 0.7)]",2.6,/audioFolder8//film-score-emotion-survey/audioFolder8/the_bee_gees__to_love_somebody_glass_onion_sample_1.mp3,IT makes me feel like we are in the emotional part of a rom com. Like kind heartwarming,not-sure.6,"[0, 0, rgba(45.36152335682931, 184.00779573580147, 251.67138907881701, 0.7)], [0.11078125000000005, -0.14398437500000005, rgba(109.05279356224395, 82.5317469474049, 20.294063544610573, 0.7)]","[5.963350243296407, 6.163350243296407, rgba(45.36152335682931, 184.00779573580147, 251.67138907881701, 0.7)], [9.491665803913449, 9.691665803913448, rgba(109.05279356224395, 82.5317469474049, 20.294063544610573, 0.7)]",2.7,/audioFolder9//film-score-emotion-survey/audioFolder9/trentreznorandatticusross__pursuit_terrysworldsoul_sample_1.mp3,"It makes me feel happy, kinda feel like it's a dance break.",not-sure.7,"[0.3907812500000001, 0.636015625, rgba(143.47066926620326, 105.07329005365744, 176.10793899262163, 0.7)]","[7.578424267522517, 7.778424267522517, rgba(143.47066926620326, 105.07329005365744, 176.10793899262163, 0.7)]",1,/audioFolder10//film-score-emotion-survey/audioFolder10/aaronburrsir_hamilton_sample_1.mp3,Epic. It makes me feel like we're about to witness history.,definitely-familiar.1,"[0, 0, rgba(92.6947789630064, 4.455937718177065, 43.8379468705689, 0.7)], [0.21578125000000004, 0.856015625, rgba(232.78876258628355, 177.02595893474728, 203.9186721074108, 0.7)]","[8.522621389377782, 8.722621389377782, rgba(92.6947789630064, 4.455937718177065, 43.8379468705689, 0.7)], [9.96376436484108, 10.163764364841079, rgba(232.78876258628355, 177.02595893474728, 203.9186721074108, 0.7)]",2.8,2-4 hrs,1-2hrs,0-1,sort-of-agree,not-sure.8,not-sure.9,sort-of-agree.1,sort-of-agree.2,mostly-agree,mostly-agree.1,9,sort-of-agree.3,sort-of-agree.4,mostly-agree.2,mostly-agree.3,Pop,strongly-disagree,strongly-agree,mostly-agree.4,sort-of-agree.5,sort-of-agree.6
_p44ad1wtv,2024-02-12T10:11:58.859Z,/audioFolder1//film-score-emotion-survey/audioFolder1/alberto_iglesias_claqueta_final_pain_and_glory_sample_2.mp3,Questioning then calm at the first marker and curious agitation at the second,never-heard-this,"[0.3370312499999999, -0.74703125, rgba(71.07542902476038, 191.4445318134742, 68.02224032571434, 0.7)], [0.22703125000000002, 0.67796875, rgba(135.81100668176384, 54.42487415778888, 65.45027187511579, 0.7)]","[2.93151927437642, 3.13151927437642, rgba(71.07542902476038, 191.4445318134742, 68.02224032571434, 0.7)], [7.439092970521543, 7.639092970521543, rgba(135.81100668176384, 54.42487415778888, 65.45027187511579, 0.7)]",2,25-34,Belgium,Male,Belgian,university,/audioFolder2//film-score-emotion-survey/audioFolder2/calling_the_whipper_in_jonny_greenwood_spencer_sample_2.mp3,Fluctuation of more or less intense stress until it disappears,never-heard-this,"[-0.47796875000000005, 0.5279687499999999, rgba(25.487624733578055, 217.97705191604956, 247.99439900822847, 0.7)], [-0.33796875000000004, 0.36296874999999984, rgba(128.7791827657518, 13.384111685620944, 243.11023947542023, 0.7)], [-0.47796875000000005, 0.56296875, rgba(105.14584712690818, 163.9454623233672, 143.1042810007001, 0.7)], [-0.33296875000000004, -0.86203125, rgba(25.651548002571438, 226.620644026942, 132.37016810596506, 0.7)]","[4.321814058956917, 4.521814058956918, rgba(25.487624733578055, 217.97705191604956, 247.99439900822847, 0.7)], [7.369433106575961, 7.5694331065759615, rgba(128.7791827657518, 13.384111685620944, 243.11023947542023, 0.7)], [11.598367346938772, 11.798367346938772, rgba(105.14584712690818, 163.9454623233672, 143.1042810007001, 0.7)], [14.779501133786852, 14.97950113378685, rgba(25.651548002571438, 226.620644026942, 132.37016810596506, 0.7)]",4,/audioFolder3//film-score-emotion-survey/audioFolder3/first_kisses__ludwig_goransson_everything_everything_sample_2.mp3,"Questions, glimmers of hope and the realisation of hope",never-heard-this,"[0.002031249999999929, -0.73703125, rgba(15.924378257412034, 173.93340576062184, 48.434376767231626, 0.7)], [0.5020312499999999, -0.3070312500000001, rgba(250.45642865301411, 168.6191556777606, 24.1773514931913, 0.7)], [0.45703125, -0.6920312500000001, rgba(99.24580512106101, 215.22554735227237, 26.841110065621134, 0.7)]","[4.600453514739229, 4.800453514739229, rgba(15.924378257412034, 173.93340576062184, 48.434376767231626, 0.7)], [9.282176870748302, 9.482176870748301, rgba(250.45642865301411, 168.6191556777606, 24.1773514931913, 0.7)], [13.159909297052153, 13.177769150328142, rgba(99.24580512106101, 215.22554735227237, 26.841110065621134, 0.7)]",3,/audioFolder4//film-score-emotion-survey/audioFolder4/joi_hans_zimmer_benjamin_wallfisch_blade_runner_2049_sample_2.mp3,"Neutral, with a small peak towards tension",definitely-familiar,"[0, 0, rgba(192.32412648389402, 122.60664179801022, 110.87844043815845, 0.7)], [-0.09796875000000005, 0.0029687499999999645, rgba(208.7171694085298, 113.70664288907686, 112.8691685268619, 0.7)]",No Regions Found,2,/audioFolder5//film-score-emotion-survey/audioFolder5/lamitie_jeanmichel_blais_matthias__maxime_sample_2.mp3,"Surprise for the first marker, suspension and joyful conclusion for the following ones",never-heard-this,"[0.18703124999999998, 0.6129687500000001, rgba(109.03606873814624, 193.73601238522113, 104.94960159722176, 0.7)], [0.56203125, 0.29296875, rgba(142.0952644796247, 123.0616135391988, 209.7250389421418, 0.7)], [0.72703125, 0.18296875000000012, rgba(148.95997885606874, 92.6722575371809, 128.05903455875682, 0.7)]","[2.35972789115646, 2.5597278911564603, rgba(109.03606873814624, 193.73601238522113, 104.94960159722176, 0.7)], [4.109931972789113, 4.309931972789113, rgba(142.0952644796247, 123.0616135391988, 209.7250389421418, 0.7)], [7.328798185941039, 7.5287981859410396, rgba(148.95997885606874, 92.6722575371809, 128.05903455875682, 0.7)]",3,/audioFolder6//film-score-emotion-survey/audioFolder6/polegnala_e_todora__the_ensemble_of_the_bulgarian_republicthe_banshees_of_inisherin_sample_2.mp3,Alternating between satisfaction and tension,never-heard-this,"[0.52203125, -0.0770312500000001, rgba(59.76134032183084, 232.04914484553709, 85.27652967758239, 0.7)], [0.5270312500000001, 0.33796874999999993, rgba(200.78023690172276, 108.50670217856246, 40.35044687218612, 0.7)], [0.52203125, -0.0770312500000001, rgba(61.68405008697752, 80.27006264986873, 104.55753094407488, 0.7)]","[2.696563747234846, 2.896563747234846, rgba(59.76134032183084, 232.04914484553709, 85.27652967758239, 0.7)], [7.836881207552306, 8.036881207552305, rgba(200.78023690172276, 108.50670217856246, 40.35044687218612, 0.7)], [12.20365676135254, 12.40365676135254, rgba(61.68405008697752, 80.27006264986873, 104.55753094407488, 0.7)]",3,/audioFolder7//film-score-emotion-survey/audioFolder7/skinny_vegetarian_boy_mychael_danna_life_of_pi_sample_2.mp3,"Pleasantly surprised at the first marker, appeased at the second, suspended and satisfied at the following ones",never-heard-this,"[0.5470312500000001, 0.44796875, rgba(253.83925370583069, 164.84642366442847, 57.61492170134519, 0.7)], [0.5570312500000001, 0.04796874999999989, rgba(44.38337212401351, 45.04823102431151, 57.04813918181564, 0.7)], [0.5570312500000001, 0.15796875, rgba(195.5376234509706, 55.01757578994009, 95.85905453132106, 0.7)], [0.71703125, 0.10796874999999995, rgba(190.6264962480027, 94.0494982635533, 26.389613784535033, 0.7)]","[1.995197952357433, 2.195197952357433, rgba(253.83925370583069, 164.84642366442847, 57.61492170134519, 0.7)], [3.537288124120547, 3.737288124120547, rgba(44.38337212401351, 45.04823102431151, 57.04813918181564, 0.7)], [9.777650935911929, 9.977650935911928, rgba(195.5376234509706, 55.01757578994009, 95.85905453132106, 0.7)], [12.616290391694243, 12.816290391694242, rgba(190.6264962480027, 94.0494982635533, 26.389613784535033, 0.7)]",4,/audioFolder8//film-score-emotion-survey/audioFolder8/the_four_seasonssummer_in_g_minor_rv_315_iii_presto_antonio_vivaldi_portrait_of_a_lady_on_fire_sample_1.mp3,"Exalted, energised, tense with some variations in tension",definitely-familiar,"[0.26703125000000005, 0.82296875, rgba(28.9433962350311, 246.9125437440425, 118.76766171609982, 0.7)], [0.10203125000000002, 0.72796875, rgba(109.71172369256365, 17.927712660289185, 180.32798135703666, 0.7)], [0.3470312499999999, 0.8279687499999999, rgba(4.658325878225991, 169.17729131607763, 78.63805373224034, 0.7)], [0.1920312500000001, 0.83296875, rgba(145.48289855733296, 55.70683230844096, 133.3109864090205, 0.7)]","[1.1319727891156468, 1.3319727891156468, rgba(28.9433962350311, 246.9125437440425, 118.76766171609982, 0.7)], [5.532154195011337, 5.732154195011337, rgba(109.71172369256365, 17.927712660289185, 180.32798135703666, 0.7)], [9.402150919563372, 9.602150919563371, rgba(4.658325878225991, 169.17729131607763, 78.63805373224034, 0.7)], [13.05887415224121, 13.258874152241209, rgba(145.48289855733296, 55.70683230844096, 133.3109864090205, 0.7)]",4,/audioFolder9//film-score-emotion-survey/audioFolder9/the_wings_gustavo_santaolalla_brokeback_mountain_sample_2.mp3,A positive but measured boost,familiar,"[0.36203125, 0.44796875, rgba(105.99758015535126, 31.936551346646233, 10.421632386876459, 0.7)]","[1.1493877551020404, 1.3493877551020403, rgba(105.99758015535126, 31.936551346646233, 10.421632386876459, 0.7)]",1,/audioFolder10//film-score-emotion-survey/audioFolder10/toystory3lefreak_chic_sample_1.mp3,A boost of energy and good humour,definitely-familiar,"[0, 0, rgba(102.33136233750915, 1.15151158484056, 79.10045156463424, 0.7)], [0.73703125, 0.9029687500000001, rgba(137.32115909984466, 9.15142319120165, 167.30682061524746, 0.7)], [0.73703125, 0.9029687500000001, rgba(195.72589889019727, 14.906977900434699, 232.09015195327086, 0.7)]","[3.860317460317461, 4.060317460317461, rgba(102.33136233750915, 1.15151158484056, 79.10045156463424, 0.7)], [8.080544217687077, 8.280544217687076, rgba(137.32115909984466, 9.15142319120165, 167.30682061524746, 0.7)], [12.039546485260775, 12.239546485260774, rgba(195.72589889019727, 14.906977900434699, 232.09015195327086, 0.7)]",3,30-60,2-4 hrs,10,mostly-agree,mostly-agree,strongly-agree,strongly-agree,mostly-agree,strongly-agree,sort-of-disagree,10,mostly-agree,strongly-agree,strongly-agree,strongly-agree,Alternative music,strongly-disagree,strongly-agree,strongly-agree,strongly-agree,strongly-agree
_1cpqpmytm,2024-02-06T22:20:24.386Z,/audioFolder1//film-score-emotion-survey/audioFolder1/across_the_ocean_thomas_newman_elemental_sample_2.mp3,There's a huge positivity in this clip. The constant beat makes me feel energized and motivated. The constant bass is calming but the sound from the flaute and the violins makes me feel a little bit tense (specially when it is finished and you hear the crescendo). It is sound like a background sound but impulses a great feeling of vitality and playing spirit.,familiar-feeling-not-familiar,"[0.510546875, 0.22648437500000007, rgba(102.74950818678803, 148.12680550419205, 249.549573125895, 0.7)], [0.5855468749999999, 0.501484375, rgba(193.3997018850726, 5.089575822294043, 29.476077888513167, 0.7)], [0.780546875, 0.34148437499999984, rgba(26.966697405273482, 54.93709319146293, 50.07660452370297, 0.7)], [0.915546875, 0.731484375, rgba(114.06405680260653, 59.37331829996096, 140.95847557038007, 0.7)], [0.6605468750000001, 0.36148437499999986, rgba(38.16711470125097, 144.31519913256665, 246.76898059772134, 0.7)]","[0.02037183544303795, 0.9545490506329112, rgba(102.74950818678803, 148.12680550419205, 249.549573125895, 0.7)], [1.262937236286916, 3.602177742616037, rgba(193.3997018850726, 5.089575822294043, 29.476077888513167, 0.7)], [7.463409810126578, 9.827966772151905, rgba(26.966697405273482, 54.93709319146293, 50.07660452370297, 0.7)], [12.44511445147676, 14.9362536919831, rgba(114.06405680260653, 59.37331829996096, 140.95847557038007, 0.7)], [5.235561708860759, 6.53682753164557, rgba(38.16711470125097, 144.31519913256665, 246.76898059772134, 0.7)]",5,25-34,Mexico,female,Mexican,university,/audioFolder2//film-score-emotion-survey/audioFolder2/creation_mica_levi_under_the_skin_sample_1.mp3,"All the energy kept me all tense. In the first marker, the absence of an instrument and the hearing of the pulse made me feel really tense and focused. Second marker made feel a little less tense and more open to the sounds, following to a third marker that actually made me feel curious, with last marker making me feel energized and scared but willing so much to hear how it ends.",familiar-feeling-not-familiar,"[-0.35945312500000004, 0.706484375, rgba(76.85874439064112, 86.84459635090978, 2.8097241803530415, 0.7)], [-0.429453125, 0.8264843749999999, rgba(25.019052216691943, 0.8906146361849532, 235.5586003721315, 0.7)], [-0.419453125, 0.581484375, rgba(209.41914288874509, 215.31070106988392, 76.97582198204117, 0.7)], [-0.749453125, 0.946484375, rgba(129.95813643936455, 173.79323147607394, 234.57149907021756, 0.7)]","[3.501384493670883, 5.5874604430379815, rgba(76.85874439064112, 86.84459635090978, 2.8097241803530415, 0.7)], [6.033030063291137, 6.840625000000001, rgba(25.019052216691943, 0.8906146361849532, 235.5586003721315, 0.7)], [10.982397151898734, 13.119106012658238, rgba(209.41914288874509, 215.31070106988392, 76.97582198204117, 0.7)], [13.349485759493671, 14.878599683544305, rgba(129.95813643936455, 173.79323147607394, 234.57149907021756, 0.7)]",4,/audioFolder3//film-score-emotion-survey/audioFolder3/fare_thee_well_dinkssong_oscar_isaac_marcus_mumford_inside_llewyn_davis_sample_1.mp3,"I find this piece a little bit plane, and the voice grabs all my attention so I mute a bit my feelings. The first marker, when the voice phrase comes to an end, makes everything feels calmer. There's a little bit of energy that is compensated later with marker 2 and 3, that takes more energy and overall it makes me feel happy.",familiar-feeling-not-familiar,"[0.675546875, -0.09351562499999999, rgba(55.99560528515556, 251.95973918629556, 59.47823875606756, 0.7)], [0.8255468749999999, 0.11148437499999986, rgba(195.68098821628902, 99.12630267954547, 33.11402312310862, 0.7)], [0.6805468750000001, 0.12648437499999998, rgba(16.94968442897523, 184.0259654506434, 82.30096878557373, 0.7)]","[5.4760680379746836, 6.195055379746838, rgba(55.99560528515556, 251.95973918629556, 59.47823875606756, 0.7)], [11.159612341772151, 11.726700949367089, rgba(195.68098821628902, 99.12630267954547, 33.11402312310862, 0.7)], [13.476068037974684, 14.030498417721521, rgba(16.94968442897523, 184.0259654506434, 82.30096878557373, 0.7)]",3,/audioFolder4//film-score-emotion-survey/audioFolder4/john_williams_the_fabelmans_sample_2.mp3,"This type of piano pieces are always sad for me. The first bit is the saddest, definitely. The first maker, when there is a pause, is the most nostalgic moment. Somehow, in the next two markers, I feel I have a little bit of hope, when notes are mixed a little more happily-.",not-sure,"[-0.6194531249999999, -0.663515625, rgba(160.2794492226379, 7.352242884944863, 167.7684474981598, 0.7)], [-0.39445312499999996, -0.30851562500000007, rgba(132.59692989615849, 207.8132197643883, 215.75745530164716, 0.7)], [-0.40445312499999997, -0.4735156250000001, rgba(185.6137076294079, 234.45485318102521, 204.127862129009, 0.7)]","[3.548878164556953, 4.002042721518979, rgba(160.2794492226379, 7.352242884944863, 167.7684474981598, 0.7)], [8.995055379746834, 9.625435126582278, rgba(132.59692989615849, 207.8132197643883, 215.75745530164716, 0.7)], [12.627966772151897, 13.72670094936709, rgba(185.6137076294079, 234.45485318102521, 204.127862129009, 0.7)]",3,/audioFolder5//film-score-emotion-survey/audioFolder5/lasvisitas_alberto__iglesias_parallel_mothers_sample_1.mp3,"The change of feelings is very intense in this clip. In the first marker, I feel like all the tension built in the first part got off and felt suddenly calmed but threw me to a new feeling of excitement. Second marker made me feel a little calmer but expecting something else. Marker three totally annoyed me after hearing it for a while, totally creeping me out.",not-sure,"[-0.174453125, 0.5914843750000001, rgba(211.39176671866878, 79.37285089983565, 19.005623576650393, 0.7)], [-0.34945312500000003, 0.07648437500000016, rgba(204.1088919355186, 216.16955005440036, 97.92589714207321, 0.7)], [-0.579453125, 0.741484375, rgba(240.21588374332484, 74.68249520898733, 183.89517584861562, 0.7)]","[3.0583465189873418, 4.42290348101266, rgba(211.39176671866878, 79.37285089983565, 19.005623576650393, 0.7)], [7.6610131856540065, 8.46860812236287, rgba(204.1088919355186, 216.16955005440036, 97.92589714207321, 0.7)], [9.779865506329113, 11.258346518987347, rgba(240.21588374332484, 74.68249520898733, 183.89517584861562, 0.7)]",3,/audioFolder6//film-score-emotion-survey/audioFolder6/mildred_goes_to_war__carter_burwell_three_billboards_outside_ebbing_missouri_sample_2.mp3,"First three markes are pretty much the finale of a phrase in the music that makes me feel really curious about what was about to happen. All of them made me feel different things in simmilar intensity and positivity, I just got more attracted. Marker 4 is the one that put high energy and got me anxious and excited.",familiar,"[0.48054687499999993, 0.47148437499999996, rgba(208.3619542433122, 29.57901584065288, 118.41385850406931, 0.7)], [0.35554687499999993, 0.5664843749999999, rgba(75.73401441408309, 251.96653989576308, 75.42494896799171, 0.7)], [0.4705468749999999, 0.586484375, rgba(93.06201973176601, 189.09061137854457, 192.81251049437384, 0.7)], [0.25554687500000006, 0.761484375, rgba(73.94610574952557, 202.36900141998808, 28.100453199522082, 0.7)]","[11.362143987341772, 11.688726265822785, rgba(208.3619542433122, 29.57901584065288, 118.41385850406931, 0.7)], [3.5976545358649807, 3.797654535864981, rgba(75.73401441408309, 251.96653989576308, 75.42494896799171, 0.7)], [6.4239161392405055, 7.04163765822785, rgba(93.06201973176601, 189.09061137854457, 192.81251049437384, 0.7)], [12.463409810126581, 13.271004746835445, rgba(73.94610574952557, 202.36900141998808, 28.100453199522082, 0.7)]",4,/audioFolder7//film-score-emotion-survey/audioFolder7/shiva_theme_brahmastra__pritam_sample_1.mp3,"Made me feel really epic! The first part makes me feel energetic and emotional. The energy is higher in second marker, when I got a feeling of singing with it, pretty much inspired. The voices are great. Third marker has a less positive sense that made me anxious.",familiar,"[0.2755468750000001, 0.721484375, rgba(139.6966755104721, 74.58505576724333, 122.39017811630512, 0.7)], [0.445546875, 0.846484375, rgba(154.58961789371202, 152.36597128263716, 41.67884372596936, 0.7)], [0.07054687500000001, 0.8714843750000001, rgba(47.26467939656974, 244.29861759452737, 153.22596521554476, 0.7)]","[6.258312763713078, 7.445654535864979, rgba(139.6966755104721, 74.58505576724333, 122.39017811630512, 0.7)], [8.804608122362865, 9.852709388185653, rgba(154.58961789371202, 152.36597128263716, 41.67884372596936, 0.7)], [12.969738924050633, 14.00518196202532, rgba(47.26467939656974, 244.29861759452737, 153.22596521554476, 0.7)]",3,/audioFolder8//film-score-emotion-survey/audioFolder8/tenet_rainy_night_in_tallinn__ludwig_goransson_sample_2.mp3,"First mark when the beat is stronger marker made me feel afraid of something, scared. Anyway, that was uneasy and leaded me to the whole next part in fear but not changing that much until second marker. There, there was a little bit more of secretism but less fear.",not-sure,"[-0.23445312500000004, 0.31648437499999993, rgba(103.0436064871963, 87.56343540488999, 209.57261337123813, 0.7)]","[3.222903481012657, 3.878599683544304, rgba(103.0436064871963, 87.56343540488999, 209.57261337123813, 0.7)], [13.552017405063292, 14.739359177215196, rgba(131.4002938720247, 52.5014300152729, 126.6665309287783, 0.7)]",1,/audioFolder9//film-score-emotion-survey/audioFolder9/tilikums_theme_jeff_beal_blackfish_sample_1.mp3,All the clip is really tense. I feel the first part made me feel active and had a mysterious aura. The second mark was making me feel calmer and the sudden change to marker 3 totally aroused me. The next part is mostly flat for me.,not-sure,"[-0.174453125, 0.43148437500000014, rgba(30.094547334733516, 185.2218004658654, 149.3771344422414, 0.7)], [-0.464453125, 0.646484375, rgba(7.832722506157632, 214.3334959457977, 205.95676482662802, 0.7)], [-0.319453125, 0.2564843749999999, rgba(203.09335103395065, 231.36772828952746, 45.32400001195086, 0.7)]","[2.6659414556962027, 2.865941455696203, rgba(30.094547334733516, 185.2218004658654, 149.3771344422414, 0.7)], [5.184928797468355, 7.081131329113926, rgba(7.832722506157632, 214.3334959457977, 205.95676482662802, 0.7)], [7.146954113924051, 7.9039161392405095, rgba(203.09335103395065, 231.36772828952746, 45.32400001195086, 0.7)]",3,/audioFolder10//film-score-emotion-survey/audioFolder10/sparkleyournameradwimps_sample_2.mp3,"All the atmosphere I can get is giggling. The first part was very silly, that was my feeling. I was already feeling happy and a little lonely. Marker second is a point where I not fully expected due to the piano notes, but made me feel cozy, with marker three being the best finally for making me feel delighted, being really calmed at the end.",definitely-familiar,"[0.6305468750000001, 0.34648437499999996, rgba(29.68741925881069, 198.94838528745746, 128.96278031441994, 0.7)], [0.800546875, 0.5064843749999999, rgba(188.94486074492875, 51.43540983456787, 118.48147189896565, 0.7)], [0.915546875, 0.10148437500000007, rgba(149.43743354254534, 23.302993368894306, 53.04863061984979, 0.7)]","[4.440000000000001, 4.6400000000000015, rgba(29.68741925881069, 198.94838528745746, 128.96278031441994, 0.7)], [8.083662974683545, 9.638093354430387, rgba(188.94486074492875, 51.43540983456787, 118.48147189896565, 0.7)], [11.855814873417721, 12.739359177215192, rgba(149.43743354254534, 23.302993368894306, 53.04863061984979, 0.7)]",3,1-2hrs,4+ hrs,6-10,strongly-agree,strongly-disagree,strongly-agree,strongly-agree,strongly-agree,mostly-agree,strongly-disagree,9,mostly-agree,mostly-agree,mostly-agree,mostly-agree,metal,strongly-disagree,strongly-agree,strongly-agree,mostly-agree,mostly-agree
