participant,file_path,timestamp,emotion_sentence,familiarity,valence,arousal,timestamp.1,annotation_order,total_annotations,timestamp_imputed,start_time,end_time,rms,zcr,harmonic_ratio,percussive_ratio,tonnetz_mean_1,tonnetz_mean_2,tonnetz_mean_3,tonnetz_mean_4,tonnetz_mean_5,tonnetz_mean_6,tonnetz_var_1,tonnetz_var_2,tonnetz_var_3,tonnetz_var_4,tonnetz_var_5,tonnetz_var_6,mfcc_mean_1,mfcc_mean_2,mfcc_mean_3,mfcc_mean_4,mfcc_mean_5,mfcc_mean_6,mfcc_mean_7,mfcc_mean_8,mfcc_mean_9,mfcc_mean_10,mfcc_mean_11,mfcc_mean_12,mfcc_mean_13,mfcc_var_1,mfcc_var_2,mfcc_var_3,mfcc_var_4,mfcc_var_5,mfcc_var_6,mfcc_var_7,mfcc_var_8,mfcc_var_9,mfcc_var_10,mfcc_var_11,mfcc_var_12,mfcc_var_13,self_similarity_mean,self_similarity_var,mfcc_motion,mfcc_accel,repetition_contrast,timbre_stability,spectral_centroid_mean,spectral_centroid_var,spectral_rolloff_mean,spectral_flatness_mean,spectral_contrast_mean,spectral_contrast_var,spectral_complexity_mean,pitch_mean,pitch_std,pitch_range,onset_density,bpm,num_beats,danceability,key,scale,key_strength,pitch_range.1,num_notes,pitch_yin,pitch_salience,vibrato_extent,inharm_mean,inharm_var,dissonance_mean,dissonance_var,num_chords,harmonic_percussive_ratio,chord_root,chord_type
_1cpqpmytm,creationmicaleviundertheskinsample1mp3.mp3,10.9823971518987,"All the energy kept me all tense. In the first marker, the absence of an instrument and the hearing of the pulse made me feel really tense and focused. Second marker made feel a little less tense and more open to the sounds, following to a third marker that actually made me feel curious, with last marker making me feel energized and scared but willing so much to hear how it ends.",familiar-feeling-not-familiar,-0.419453125,0.581484375,10.9823971518987,2,4,10.9823971518987,9.98239715189873,11.9823971518987,0.18787715,0.0402253432080925,0.74302226,0.317359,-0.0017519524291659,0.0200191505501015,-0.079972315708854,0.095856283441444,-0.0148582834436796,-0.0330934002187986,0.0007502674037696,0.0008425457555112,0.0010508232320366,0.0009211867335923,0.0003362401820603,0.0002848897784021,-585.5595,190.05215,-50.441498,1.7929147,1.570567,-24.821087,-18.209837,-9.604962,-6.2911797,6.175474,6.006826,-3.4111722,5.345212,237.42297,101.68957,74.843475,55.112507,40.540016,46.06863,49.16328,30.953184,77.37164,43.926117,40.041245,26.690853,42.664936,0.9984014,1.3462533e-06,5.505135,7.255178,0.1813582,0.18164858,3835.43337065598,253216.830222482,1118.61277613147,0.0260445888304077,-4.1649156,0.016429592,35.9597701149425,254.102569580078,81.9224319458008,318.779113769531,86.5,123.046875,3,0.487619042396545,5,0,0.605875432491303,430.326232910156,46,452.128076163205,0.678508278659799,101.671249389648,0.236335532570427,0.004055807362738,0.449814945501699,0.0029098442014809,2,0.7440521,5.0,1.0
_1cpqpmytm,creationmicaleviundertheskinsample1mp3.mp3,13.3494857594937,"All the energy kept me all tense. In the first marker, the absence of an instrument and the hearing of the pulse made me feel really tense and focused. Second marker made feel a little less tense and more open to the sounds, following to a third marker that actually made me feel curious, with last marker making me feel energized and scared but willing so much to hear how it ends.",familiar-feeling-not-familiar,-0.749453125,0.946484375,13.3494857594937,3,4,13.3494857594937,12.3494857594937,14.3494857594937,0.28228265,0.0409789333453757,0.7247089,0.3336163,-0.0163709054001079,0.0235352131695494,-0.036840264615469,0.0899286388145014,-0.0212938212314225,-0.030853158040672,0.0016788094869814,0.0005682193845048,0.0009724732732357,0.0018156795292575,0.000126681022215,4.25536833345981e-05,-538.5822,191.45479,-52.485817,-3.5421293,-3.6067872,-20.425142,-12.555751,-11.638047,-9.367888,5.1610913,4.047677,-1.5432802,2.6123426,229.82721,79.26632,73.5132,45.73626,49.880142,45.53669,26.312489,27.342224,28.712708,43.938828,42.191483,26.51974,32.36949,0.9983995,7.0682034e-07,5.286392,6.954154,0.18886217,0.18916492,3895.15169411144,241885.450847123,1198.80539466595,0.0223193205411321,-3.955428,0.013458189,41.6034482758621,403.314971923828,77.3800354003906,272.388854980469,86.5,166.708679199219,5,0.348299294710159,5,0,0.538320243358612,234.015197753906,39,366.495628617027,0.669353003528985,62.0036773681641,0.239307733210312,0.0041495815850558,0.449575248386034,0.0026387220269222,4,0.72740906,4.0,0.0
_1cpqpmytm,faretheewelldinkssongoscarisaacmarcusmumfordinsidellewyndavissample1mp3.mp3,5.47606803797468,"I find this piece a little bit plane, and the voice grabs all my attention so I mute a bit my feelings. The first marker, when the voice phrase comes to an end, makes everything feels calmer. There's a little bit of energy that is compensated later with marker 2 and 3, that takes more energy and overall it makes me feel happy.",familiar-feeling-not-familiar,0.675546875,-0.0935156249999999,5.47606803797468,0,3,5.47606803797468,4.47606803797468,6.47606803797468,0.23401394,0.0315717575867052,0.8800414,0.18122607,0.476562048517742,0.0016261589915338,-0.315620513060522,-0.369770841408969,-0.087701649205428,0.102185279988108,0.0114548743875655,0.0057020429220991,0.0190713019945535,0.0030798170332872,0.0004487614172435,0.001825563206542,-570.5653,170.4567,-10.910336,15.016016,-19.12561,3.0887003,-6.400531,0.77276224,-22.515726,-7.646648,-15.284364,-0.50580317,-8.736528,1909.5803,337.71844,152.66965,93.92196,86.274345,67.05965,46.242977,77.715,73.075676,73.16958,81.22964,43.86788,39.08746,0.99693835,2.6885596e-06,5.257421,6.1107106,0.18962498,0.19020733,4626.51381148415,298571.775216593,816.034146012931,0.0274696755008879,-4.2693343,0.047070526,27.3448275862069,233.766708374023,82.6281356811523,304.103454589844,86.0,166.708679199219,5,0.359909296035767,2,1,0.877132654190064,80.7265930175781,21,178.349593075839,0.549658628349954,15.8369941711426,0.208256519971077,0.0060292366317008,0.383789656810801,0.0027965725109527,4,0.87895685,2.0,0.0
_1cpqpmytm,faretheewelldinkssongoscarisaacmarcusmumfordinsidellewyndavissample1mp3.mp3,11.1596123417722,"I find this piece a little bit plane, and the voice grabs all my attention so I mute a bit my feelings. The first marker, when the voice phrase comes to an end, makes everything feels calmer. There's a little bit of energy that is compensated later with marker 2 and 3, that takes more energy and overall it makes me feel happy.",familiar-feeling-not-familiar,0.825546875,0.111484375,11.1596123417722,1,3,11.1596123417722,10.1596123417722,12.1596123417722,0.24860722,0.040899905166185,0.8697946,0.19774243,0.467606517173854,-0.0419884192448879,-0.273931760465262,-0.162056883283612,-0.0493568139352115,0.0893334678380387,0.0300250166214817,0.0015486406606132,0.0087802401746897,0.0023929122104779,0.0003396266299566,0.0014581590823305,-547.87646,155.61188,-32.700752,4.9183855,-12.413372,1.4755003,-18.775793,-7.4532456,-20.918283,-12.093854,-16.986294,-6.9269304,-9.837417,1473.2539,499.0826,186.63176,130.08269,81.24555,54.719128,43.493637,64.3089,63.584625,48.97871,52.5577,75.27831,84.16179,0.9963619,5.3981935e-06,5.915208,6.82292,0.16844073,0.16905576,4827.81049776625,311680.092235837,1136.30960398707,0.0277603569643936,-4.1831326,0.055928636,33.1781609195402,220.102569580078,5.16279029846191,34.9258422851563,86.0,151.999084472656,5,0.368616759777069,2,1,0.900220453739166,248.806411743164,20,203.101924722845,0.512297289107334,45.3048210144043,0.221288918136534,0.0068331679851694,0.411513379277577,0.0030671031824094,4,0.883712,2.0,0.0
_1cpqpmytm,faretheewelldinkssongoscarisaacmarcusmumfordinsidellewyndavissample1mp3.mp3,13.4760680379747,"I find this piece a little bit plane, and the voice grabs all my attention so I mute a bit my feelings. The first marker, when the voice phrase comes to an end, makes everything feels calmer. There's a little bit of energy that is compensated later with marker 2 and 3, that takes more energy and overall it makes me feel happy.",familiar-feeling-not-familiar,0.680546875,0.126484375,13.4760680379747,2,3,13.4760680379747,12.4760680379747,14.4760680379747,0.24056014,0.0423816835260116,0.83288866,0.2393063,0.474013227301024,-0.0144779461628661,-0.154698758141995,-0.200984698681279,-0.058947155133954,0.0537910839203279,0.0103109295753167,0.0089280083501655,0.0258718620701339,0.0079925657474663,0.0012683987287396,0.0017488323796136,-548.0072,159.74713,-32.42851,10.388557,-17.016514,-1.7748618,-19.383892,-8.233418,-16.3202,-10.7092705,-14.772054,-5.4474015,-7.014453,2282.815,676.23956,207.17416,82.57217,82.680504,38.038685,98.90444,44.926807,72.27819,52.05763,40.839638,82.93081,98.19443,0.9963251,5.638732e-06,6.274776,7.2672553,0.15878257,0.15936823,4720.30946087015,338792.40098301,1090.27310075431,0.0288927675727969,-4.1671906,0.07143984,33.867816091954,306.937957763672,104.536499023438,253.59553527832,82.5,161.4990234375,5,0.359909296035767,2,1,0.923151254653931,261.781188964844,22,230.798498933966,0.550252738832073,69.4640121459961,0.227346012495797,0.0043728715162091,0.417232318527319,0.002799758480998,4,0.81768924,2.0,1.0
_1cpqpmytm,johnwilliamsthefabelmanssample2mp3.mp3,3.54887816455695,"This type of piano pieces are always sad for me. The first bit is the saddest, definitely. The first maker, when there is a pause, is the most nostalgic moment. Somehow, in the next two markers, I feel I have a little bit of hope, when notes are mixed a little more happily-.",not-sure,-0.619453125,-0.663515625,3.54887816455695,0,3,3.54887816455695,2.54887816455695,4.54887816455695,0.08112684,0.0170785540101156,0.87278897,0.21617559,0.499413685105586,0.145498155413207,0.206140016374585,-0.0072417918961243,0.0581445894401843,-0.108550131602389,0.0083339550033323,0.0111350343842225,0.0229863037251371,0.029590618026899,0.018052198289567,0.0064852246311465,-852.8739,264.71716,58.115856,-4.133738,1.016948,-5.7348437,-23.61253,-12.87106,-1.1280059,-1.0737427,-3.8868706,-2.7816243,3.9894943,1049.33,537.2586,566.1418,201.65257,167.68439,70.524605,122.373825,49.955063,166.16098,74.63321,57.14813,77.92651,59.01261,0.9971198,5.7596294e-06,4.7271957,5.854231,0.21093263,0.2115419,4538.43840500404,376454.205886104,470.265355603448,0.0160714982548493,-5.481371,0.03174256,7.89655172413793,182.05940246582,21.8830432891846,55.114501953125,10.0,131.407760620117,4,0.456659078598022,7,1,0.749402523040772,426.287322998047,15,248.619319915771,0.533163370056586,153.973983764648,0.157865190730346,0.0066688139865582,0.351877698844129,0.0061628710587677,3,0.9367341,7.0,0.0
_1cpqpmytm,johnwilliamsthefabelmanssample2mp3.mp3,8.99505537974683,"This type of piano pieces are always sad for me. The first bit is the saddest, definitely. The first maker, when there is a pause, is the most nostalgic moment. Somehow, in the next two markers, I feel I have a little bit of hope, when notes are mixed a little more happily-.",not-sure,-0.394453125,-0.308515625,8.99505537974683,1,3,8.99505537974683,7.99505537974683,9.99505537974683,0.15469809,0.0207420746026012,0.87067264,0.21063343,0.245196993603226,-0.106669639297878,0.0680477884232911,-0.0990039024335094,-0.0993839754404583,0.0054149753155202,0.0039831230689065,0.0137713213938984,0.0230009222152129,0.0170827581110309,0.0105781614815162,0.0007797160380932,-751.49493,281.93695,-8.521647,12.505402,18.544388,-18.390903,-18.457037,-2.8919823,-6.1356115,6.723084,2.4110725,-7.143883,15.243269,1318.118,319.87164,766.9989,139.47705,214.0169,148.34952,195.55942,68.61114,169.51825,72.816864,111.14555,114.034966,79.72171,0.9961812,7.892104e-06,5.9982386,7.049714,0.16607895,0.1667156,4550.03172705639,271518.606352872,525.212149784483,0.0104365181525762,-5.1136107,0.053444736,13.0,202.379486083984,92.7772521972656,296.836059570313,59.0,118.819580078125,3,0.50503396987915,0,1,0.808133900165558,120.502304077148,21,250.552146304737,0.514231380752542,31.3472175598145,0.185050476765768,0.0073005162927079,0.343890731476925,0.0055151233725727,2,0.90408343,7.0,1.0
_1cpqpmytm,johnwilliamsthefabelmanssample2mp3.mp3,12.6279667721519,"This type of piano pieces are always sad for me. The first bit is the saddest, definitely. The first maker, when there is a pause, is the most nostalgic moment. Somehow, in the next two markers, I feel I have a little bit of hope, when notes are mixed a little more happily-.",not-sure,-0.404453125,-0.473515625,12.6279667721519,2,3,12.6279667721519,11.6279667721519,13.6279667721519,0.08462228,0.0146625496748555,0.8470975,0.23352869,0.509516359932589,0.117909359590094,-0.0536567594893063,0.272461966759245,0.114728160568371,0.0045072869144726,0.003617613647513,0.0085224112433475,0.0160272086243251,0.0713796814812098,0.0102264956555018,0.0028709311502707,-871.41583,276.3233,78.68294,-2.8162029,-8.018813,-9.062988,-8.42829,-2.7470844,-4.374118,-3.7933073,-5.0305877,-1.5501684,0.88491875,880.6057,430.52545,189.64635,68.640335,62.136173,51.90268,64.34541,39.385567,26.682606,63.50197,60.756386,115.89898,80.915665,0.9985404,9.65219e-07,4.834244,6.003955,0.20655566,0.20685759,4627.35674838362,303600.829688326,411.35843211206895,0.012886300913176,-5.5417795,0.02769539,8.31034482758621,159.138168334961,17.1326236724854,69.3652038574219,9.5,100.358367919922,3,0.597913861274719,9,0,0.775915563106537,98.0547103881836,27,206.062986027111,0.542449971152978,26.1210651397705,0.223874587830241,0.0045689935551154,0.340103807774457,0.0047501091238008,2,0.8333929,0.0,0.0
_1cpqpmytm,lasvisitasalbertoiglesiasparallelmotherssample1mp3.mp3,3.05834651898734,"The change of feelings is very intense in this clip. In the first marker, I feel like all the tension built in the first part got off and felt suddenly calmed but threw me to a new feeling of excitement. Second marker made me feel a little calmer but expecting something else. Marker three totally annoyed me after hearing it for a while, totally creeping me out.",not-sure,-0.174453125,0.591484375,3.05834651898734,0,3,3.05834651898734,2.05834651898734,4.05834651898734,0.17107065,0.0375242729407514,0.8823067,0.17780733,0.0036291755669288,0.367011026336677,0.0803578668787925,-0.0177479576131421,0.0553539503197706,-0.211552552383426,0.0276756648166699,0.016821766007045,0.0190117246254643,0.0362075346649364,0.0036755219216917,0.0018250446000353,-591.55475,182.55756,-22.525753,-0.7236418,9.022017,4.4241056,3.008356,8.344324,-1.3501476,-4.155408,-8.335893,-3.5509155,-7.3270655,1530.0316,86.77981,88.868416,140.62799,57.89475,87.789154,96.6997,62.02734,62.97848,57.243034,43.048664,38.216515,36.5372,0.9977795,1.8653774e-06,4.44799,5.517634,0.22432144,0.22482066,4874.48378288883,224077.027363546,1083.09536637931,0.0258960600128804,-4.3533483,0.02428184,26.5747126436782,218.490570068359,141.398315429688,374.712768554688,82.0,172.265625,5,0.348299324512482,0,0,0.744880735874176,20.3430099487305,8,322.692095929926,0.441725622439249,4.40354013442993,0.164031264202839,0.0070193139198718,0.398210076244802,0.0055547373241848,4,0.9147734,5.0,1.0
_1cpqpmytm,lasvisitasalbertoiglesiasparallelmotherssample1mp3.mp3,7.66101318565401,"The change of feelings is very intense in this clip. In the first marker, I feel like all the tension built in the first part got off and felt suddenly calmed but threw me to a new feeling of excitement. Second marker made me feel a little calmer but expecting something else. Marker three totally annoyed me after hearing it for a while, totally creeping me out.",not-sure,-0.349453125,0.0764843750000001,7.66101318565401,1,3,7.66101318565401,6.66101318565401,8.66101318565401,0.10202721,0.0333498916184971,0.9910338,0.045667954,0.281591357949646,0.11463251421281,-0.0883541301244143,0.630790142285408,0.0710750249381659,-0.126732848920626,0.035151954112374,0.0249179114209821,0.0265277037610987,0.0083388922927337,0.0060178640840679,0.0010691164314467,-735.23676,134.00635,-21.85578,-1.871735,5.753046,-16.63433,11.109766,20.136297,22.60363,20.913252,8.638812,6.130627,-9.696978,613.1332,2570.507,602.60175,240.78172,88.21454,61.662216,72.00383,97.167725,44.247402,76.1895,68.271095,188.25032,88.60067,0.99264616,4.6966e-05,5.1307454,6.3067346,0.19347017,0.19490345,5479.14681620982,180767.646529492,811.331492456897,0.0485709621410432,-5.024989,0.026816236,8.29885057471264,662.401916503906,1.46270906925201,3.81915283203125,2.0,135.999176025391,4,0.441179156303406,5,0,0.772801756858826,68.8223571777344,7,437.409417585893,0.365364318544214,20.2276229858398,0.259170132350515,0.0061929877719662,0.295482878488573,0.0054927745895495,3,0.9612223,0.0,0.0
_1cpqpmytm,lasvisitasalbertoiglesiasparallelmotherssample1mp3.mp3,9.77986550632911,"The change of feelings is very intense in this clip. In the first marker, I feel like all the tension built in the first part got off and felt suddenly calmed but threw me to a new feeling of excitement. Second marker made me feel a little calmer but expecting something else. Marker three totally annoyed me after hearing it for a while, totally creeping me out.",not-sure,-0.579453125,0.741484375,9.77986550632911,2,3,9.77986550632911,8.77986550632911,10.7798655063291,0.13658169,0.0421530662933526,0.99664205,0.03326937,0.391803191769541,-0.157751710344856,0.114920052907129,0.873982299368488,0.139510405269204,-0.0619645512810576,0.0254392096273116,0.0004626614414579,0.000956518653493,0.0018022082765447,0.0024975965026646,0.0002095726732029,-685.7382,59.515293,-83.87138,-52.36946,-17.318634,-12.455412,15.152865,28.104107,33.215134,22.08567,13.360374,11.439407,-10.727915,265.45935,176.81094,165.34576,155.7996,69.31066,84.974655,93.94401,45.57639,60.522465,59.909428,72.80678,85.0161,95.52206,0.99763274,2.6622754e-06,6.10126,7.7620597,0.16351257,0.16390057,5462.72268080437,191726.178705015,1190.51387392241,0.0473245972574785,-4.9099536,0.018688122,10.2471264367816,664.287048339844,2.9681384563446,11.5238647460938,27.5,120.185317993164,4,0.4914890229702,0,1,0.742985248565674,7.660400390625,3,623.264584974809,0.318773275579919,1.47616076469421,0.286528900011697,0.008689715058677,0.32269950000773,0.003285577083236,3,0.99754643,9.0,1.0
_1cpqpmytm,mildredgoestowarcarterburwellthreebillboardsoutsideebbingmissourisample2mp3.mp3,11.3621439873418,"First three markes are pretty much the finale of a phrase in the music that makes me feel really curious about what was about to happen. All of them made me feel different things in simmilar intensity and positivity, I just got more attracted. Marker 4 is the one that put high energy and got me anxious and excited.",familiar,0.480546875,0.471484375,11.3621439873418,0,4,11.3621439873418,10.3621439873418,12.3621439873418,0.24448748,0.0225314983742775,0.74588144,0.29880252,0.0069125028142297,0.0917715120086457,-0.109993791244641,0.293113401247491,-0.0845489994118999,-0.0282606978206829,0.0071290037180265,0.0325291097414052,0.0291286119226766,0.0063184037820231,0.0035735856495044,0.0043406524992499,-584.9608,170.79303,19.463062,24.092625,-2.1446154,14.871849,-2.1472228,7.438753,2.4377666,-1.3134031,-0.8011828,3.4872563,8.376746,1598.532,408.7531,204.47043,135.39497,152.14072,73.68791,59.54421,51.41329,53.076458,44.823467,44.848095,38.34692,47.101635,0.9970032,2.4621304e-06,6.0963244,7.294778,0.16354169,0.16403326,4276.10692517511,391715.759484193,473.48296066810303,0.003799056960805,-4.302764,0.054044202,24.6206896551724,117.725746154785,46.863956451416,146.387268066406,86.5,156.605117797852,5,0.377324283123016,5,1,0.659228444099426,128.634796142578,32,171.580424048684,0.598457118834962,45.4788398742676,0.141193114919588,0.0067473369549466,0.398657065329396,0.0030252620680642,4,0.809404,7.0,0.0
_1cpqpmytm,mildredgoestowarcarterburwellthreebillboardsoutsideebbingmissourisample2mp3.mp3,3.59765453586498,"First three markes are pretty much the finale of a phrase in the music that makes me feel really curious about what was about to happen. All of them made me feel different things in simmilar intensity and positivity, I just got more attracted. Marker 4 is the one that put high energy and got me anxious and excited.",familiar,0.355546875,0.566484375,3.59765453586498,1,4,3.59765453586498,2.59765453586498,4.59765453586498,0.205947,0.0277727601156069,0.73473,0.32064962,0.440689224550197,-0.0359866002445079,-0.266163401477386,0.378749815453569,0.0402959949977971,0.105469212717206,0.0106005928188574,0.0046901480884026,0.0060008602072048,0.0135947060374341,0.0011027116579122,0.0020929699675414,-611.3008,166.63109,19.555683,31.23453,-2.2622206,22.953972,3.6325357,6.9977536,-4.7686067,-4.5055165,-0.5061676,0.6845562,2.5023317,2053.8809,1449.6794,212.00656,151.4975,231.3063,137.75468,45.671864,92.97134,66.95405,150.8576,73.31157,79.99812,50.78208,0.9944272,1.1534187e-05,6.5055447,7.7057943,0.1528584,0.15371503,4167.80717029791,345263.437952841,529.048525053879,0.0049659053142043,-4.5373964,0.075292096,19.6781609195402,110.238395690918,2.14948725700378,17.5236663818359,85.5,155.069778442383,4,0.386999219655991,9,0,0.904320180416107,110.45100402832,35,178.627425930717,0.591043458743529,30.0920333862305,0.195155978565295,0.0074287262979743,0.415414346318523,0.0028326112033577,3,0.7287202,9.0,1.0
_1cpqpmytm,mildredgoestowarcarterburwellthreebillboardsoutsideebbingmissourisample2mp3.mp3,6.42391613924051,"First three markes are pretty much the finale of a phrase in the music that makes me feel really curious about what was about to happen. All of them made me feel different things in simmilar intensity and positivity, I just got more attracted. Marker 4 is the one that put high energy and got me anxious and excited.",familiar,0.470546875,0.586484375,6.42391613924051,2,4,6.42391613924051,5.42391613924051,7.42391613924051,0.2138233,0.019130464234104,0.76200294,0.30117303,0.258262217989541,0.208811310397366,0.167832286991516,-0.306295491340027,-0.0047677286396539,-0.114855580158859,0.0050536241070178,0.0053391741833459,0.0085855904634564,0.0141816463660821,0.000616883784125,0.0024394348741962,-616.0927,178.57686,22.043974,19.224028,7.948095,14.503276,10.585447,1.3295028,-1.7477694,-6.1284904,1.7963952,-3.3661463,-1.112275,1777.3757,346.37143,107.15851,59.672756,60.71848,46.74982,64.35881,51.76897,46.440666,57.582035,48.94599,72.68104,35.968533,0.997927,1.6995282e-06,5.588802,7.079756,0.1785583,0.17892922,4214.23403194033,533818.519452877,312.478953394397,0.0057223353310134,-4.4384065,0.05311644,20.9655172413793,138.470336914063,17.4586486816406,64.176872253418,86.5,137.837005615234,4,0.42182919383049,7,1,0.913673102855682,105.168479919434,24,198.303376111117,0.550197964364832,38.4623413085938,0.180630513519811,0.0060109996573652,0.39680324037644,0.0024313860666906,3,0.76785034,7.0,0.0
_1cpqpmytm,mildredgoestowarcarterburwellthreebillboardsoutsideebbingmissourisample2mp3.mp3,12.4634098101266,"First three markes are pretty much the finale of a phrase in the music that makes me feel really curious about what was about to happen. All of them made me feel different things in simmilar intensity and positivity, I just got more attracted. Marker 4 is the one that put high energy and got me anxious and excited.",familiar,0.255546875,0.761484375,12.4634098101266,3,4,12.4634098101266,11.4634098101266,13.4634098101266,0.24081302,0.0211485052384393,0.7351803,0.3249444,0.186475299464093,-0.0706559611382702,-0.186722303008028,0.287094017260038,-0.0037125854750375,0.0492179708239667,0.0209172550528057,0.0029907444165185,0.0273432510697071,0.007124886552282,0.0035247277371635,0.0028495801984027,-596.99066,185.3193,15.380765,16.381414,-1.0664434,10.899147,-1.2443867,5.834126,-0.38926297,-4.215823,2.2640748,4.2387514,8.282911,1782.3392,650.9427,128.99446,147.54854,97.92388,74.74725,48.43019,57.153297,49.84867,57.48887,59.105007,52.76447,27.98527,0.9969746,2.8717623e-06,5.8393407,7.152867,0.17073411,0.1712522,4260.75286444302,401596.253737331,481.279465247845,0.0062860076626141,-4.33868,0.05565664,22.9367816091954,107.755737304688,5.06178140640259,48.1193084716797,86.5,151.999099731445,4,0.394739240407944,5,0,0.559442698955536,44.993125915527294,21,193.743341359225,0.569144575094635,7.73132514953613,0.12818616734479,0.0067365741495605,0.38835876301693,0.0028497248296956,3,0.7303718,5.0,1.0
_1cpqpmytm,shivathemebrahmastrapritamsample1mp3.mp3,6.25831276371308,"Made me feel really epic! The first part makes me feel energetic and emotional. The energy is higher in second marker, when I got a feeling of singing with it, pretty much inspired. The voices are great. Third marker has a less positive sense that made me anxious.",familiar,0.275546875,0.721484375,6.25831276371308,0,3,6.25831276371308,5.25831276371308,7.25831276371308,0.27860078,0.0530194409320809,0.73523384,0.33599046,0.0086013429284222,-0.0502758535328455,0.0152000667085876,0.0569028893264946,0.0034930392347552,-0.0201195852011388,0.0033744617296544,0.0026882243858527,0.0022074291846769,0.0015193936096886,0.0002256322890056,0.0003561744815149,-492.3773,131.22148,6.926335,-8.025752,-7.156295,1.7745209,11.3639555,20.327034,-3.840887,6.414386,14.343444,10.121842,-2.6020844,356.72043,116.99281,72.770096,53.818123,58.818897,48.426476,44.357883,43.22781,41.705456,43.815636,38.584557,32.918568,27.421436,0.9977473,1.5567183e-06,5.3692474,7.106644,0.18582629,0.18624584,3933.6538289388,201413.781019787,1122.57290544181,0.0904211000507248,-3.6339722,0.028198214,44.6954022988506,262.160888671875,77.2937469482422,230.359970092773,86.5,178.205810546875,5,0.330884367227554,1,0,0.631502091884613,314.730651855469,48,342.314337383617,0.596091394736008,111.693641662598,0.19852270566943,0.0037886870741059,0.403117395188681,0.0030248627783478,4,0.7210696,1.0,0.0
_1cpqpmytm,shivathemebrahmastrapritamsample1mp3.mp3,8.80460812236287,"Made me feel really epic! The first part makes me feel energetic and emotional. The energy is higher in second marker, when I got a feeling of singing with it, pretty much inspired. The voices are great. Third marker has a less positive sense that made me anxious.",familiar,0.445546875,0.846484375,8.80460812236287,1,3,8.80460812236287,7.80460812236287,9.80460812236287,0.2723277,0.0443602104407514,0.70050997,0.3561312,0.0269450595308861,-0.0222751918648664,0.0706688738616469,-0.0142466614540563,-0.0306481353259008,-0.0561089691566486,0.0035395655736571,0.0023303041018423,0.0005496785220234,0.0011455857715519,0.0010736605869395,0.001484448550591,-502.4717,139.67303,4.4321156,12.964556,6.1094046,0.24677378,-1.2629074,5.3219943,-5.443458,4.432106,6.228234,2.1512237,1.812711,390.10916,102.3977,57.1257,129.63005,70.18267,62.14546,71.02957,82.190506,35.111065,93.38844,58.678402,31.22804,33.36746,0.9969969,2.6574182e-06,5.283454,6.9335537,0.18870172,0.18927012,4076.0596965921295,239817.401968283,811.207738415948,0.0794240816913802,-3.733601,0.042544287,46.9885057471264,404.459533691406,56.4989700317383,276.842895507813,86.5,92.28515625,2,0.650158703327179,8,0,0.819837808609009,141.815994262695,55,192.984253536571,0.588741972703825,33.5510673522949,0.173779453743588,0.0049202292785544,0.417557804083282,0.0030762134738229,1,0.71923053,8.0,0.0
_1cpqpmytm,shivathemebrahmastrapritamsample1mp3.mp3,12.9697389240506,"Made me feel really epic! The first part makes me feel energetic and emotional. The energy is higher in second marker, when I got a feeling of singing with it, pretty much inspired. The voices are great. Third marker has a less positive sense that made me anxious.",familiar,0.070546875,0.871484375,12.9697389240506,2,3,12.9697389240506,11.9697389240506,13.9697389240506,0.2720319,0.0458504561054913,0.7020239,0.35400763,-0.0597330124908935,-0.0275565943835692,0.0656595638654913,-0.0233571829618836,-0.0097190696667242,-0.0495025978476416,0.0052915251586961,0.0014930261564623,0.0024006512798101,0.0014968993117869,0.0003000879127397,0.0006223953490109,-503.5217,141.38708,5.385247,9.88158,-2.916432,4.306662,4.1917143,15.431101,-4.1073213,3.7436552,5.490806,2.7981946,0.846287,907.02264,294.39148,116.88924,72.808464,165.53046,49.74826,47.31025,65.78376,30.702198,49.412857,57.44257,29.912792,27.892544,0.9966179,5.237152e-06,5.336678,6.985584,0.18674874,0.18738249,4021.51465124371,235664.043234215,894.37045393319,0.0790406418321975,-3.7296164,0.08857226,44.8793103448276,288.400177001953,94.0588836669922,265.704681396484,86.5,93.1241149902344,3,0.644353747367859,3,0,0.741882503032684,275.692230224609,38,237.040536186912,0.608254489573565,56.8288459777832,0.202095213134519,0.004475887561632,0.40589958173752,0.0026359212825054,2,0.7024489,10.0,1.0
